k,description_short,cluster_kmeans,cluster_agg,log_world_import,median_world_demand_growth,median_global_demand_log,log_n_markets,mean_market_penetration,opportunity_rate,world_import_slope
610990,"T-shirts, singlets and other vests: of textile materials (ot",0,0,23.942852079616518,0.015458926425186204,16.480744023483858,5.429345628954441,9.528266449009182e-07,0.18226872246696035,0.026412562289739254
611011,"Jerseys, pullovers, cardigans, waistcoats and similar articl",0,0,22.750295683581374,0.002697212399740301,15.256019767323657,5.429345628954441,6.387427533588951e-08,0.19933920704845814,-0.010793860718306226
611012,"Jerseys, pullovers, cardigans, waistcoats and similar articl",0,0,21.87797587806285,0.048351825916904234,14.344786999719684,5.429345628954441,0.0,0.2026431718061674,0.01383390675603217
611019,"Jerseys, pullovers, cardigans, waistcoats and similar articl",0,0,20.34446160719085,0.05825547476724524,12.807855206827476,5.429345628954441,1.2619155900704348e-06,0.20209251101321585,0.027665626268908984
611020,"Jerseys, pullovers, cardigans, waistcoats and similar articl",0,0,24.442328585728934,0.024394752427974953,16.94555801503089,5.429345628954441,8.646018865833334e-07,0.191079295154185,0.006277662729661576
611030,"Jerseys, pullovers, cardigans, waistcoats and similar articl",0,0,24.446252684446243,0.023020484398749153,16.934979463283824,5.429345628954441,5.7943668625373517e-08,0.19438325991189428,0.023164927614428555
611090,"Jerseys, pullovers, cardigans, waistcoats and similar articl",0,0,21.897856046193187,-0.014353022388414682,14.394275820241702,5.429345628954441,2.2082622361872453e-05,0.197136563876652,-0.04314682178187982
611120,"Garments and clothing accessories: babies', of cotton, knitt",0,0,23.15353610004924,0.0019518135178083762,15.654293960844821,5.429345628954441,1.3588435267947074e-06,0.19933920704845814,0.013233430129511699
611130,"Garments and clothing accessories: babies', of synthetic fib",0,0,21.22795640695866,0.03521504404218723,13.73968934532962,5.429345628954441,0.00013611149046335847,0.20209251101321585,0.026829224070566465
611190,"Garments and clothing accessories: babies', of textile mater",0,0,20.190097091982345,0.03811846603551794,12.690300647457232,5.429345628954441,1.1033107696656988e-05,0.197136563876652,0.033860715479906274
611211,"Track suits: of cotton, knitted or crocheted",2,2,20.22195983685362,-0.0011386546411296106,12.7232550596384,5.429345628954441,0.0005506642884776927,0.20209251101321585,0.005094784331535619
611212,"Track suits: of synthetic fibres, knitted or crocheted",0,0,20.799247902364367,0.019808712291845554,13.25187688562346,5.429345628954441,0.0,0.2026431718061674,-0.03699412188096963
611219,Track suits: of textile materials (other than cotton or synt,0,0,19.129533729146598,0.006338997959423831,11.654654569539353,5.429345628954441,2.7444995446637054e-07,0.20099118942731278,0.014904713932230272
611220,Ski suits: knitted or crocheted,0,0,17.767603976044967,0.009462212810590231,10.257426733971421,5.429345628954441,0.0,0.2026431718061674,-0.028217516676459595
611231,"Swimwear: men's or boys', of synthetic fibres, knitted or cr",0,0,20.208064204589252,0.014368000631673983,12.708137639687944,5.429345628954441,4.0160044858101635e-06,0.20209251101321585,0.003091011296413749
611239,"Swimwear: men's or boys', of textile materials (other than s",0,0,18.35267093956443,-0.007315697573245683,10.819308516795044,5.429345628954441,0.0,0.2026431718061674,0.01761134609064609
611241,"Swimwear: women's or girls', of synthetic fibres, knitted or",0,0,22.463802871699627,0.024854928255556463,14.925483045525134,5.429345628954441,1.2110488051734294e-09,0.20099118942731278,0.03748280565098862
611249,"Swimwear: women's or girls', of textile materials (other tha",0,0,19.070308876695755,-0.009265008875650016,11.498933781766016,5.429345628954441,0.0,0.2026431718061674,-0.027896654383291062
611300,Garments made up of knitted or crocheted fabrics of heading ,0,0,21.37946257520349,0.018173766622116005,13.878808881342945,5.429345628954441,1.3159000124050188e-07,0.1998898678414097,0.028884287686705236
611420,"Garments: of cotton, knitted or crocheted, n.e.c. in chapter",0,0,21.946834234096016,0.019238031667261346,14.366241570128516,5.429345628954441,1.1953883850126956e-05,0.19768722466960353,0.04980370229590597
611430,"Garments: of man-made fibres, knitted or crocheted, n.e.c. i",0,0,22.57028032052069,0.053694017384873005,15.055557651412085,5.429345628954441,1.4793373972051355e-07,0.19383259911894274,0.04394855801927583
611490,Garments: of textile materials (other than cotton or man-mad,0,0,21.471702098124485,0.0321883865921081,13.994300153506671,5.429345628954441,3.1907346495131144e-06,0.1921806167400881,0.023909678148004578
611510,"Graduated compression hosiery (for example, stockings for va",0,0,20.761964394133646,0.016603433924047062,13.243269139234862,5.429345628954441,2.1186893295085253e-07,0.20154185022026433,-0.006729664951927642
611521,Hosiery: panty hose and tights (other than graduated compres,0,0,21.772976126781128,-0.02959516311166105,14.176146796378852,5.429345628954441,3.232200153066708e-09,0.20209251101321585,-0.05541579719568469
611522,Hosiery: panty hose and tights (other than graduated compres,0,0,20.71991653422981,0.0015357614090597549,13.21377903471522,5.429345628954441,4.599862462562941e-09,0.20209251101321585,-0.007834523086947516
611529,Hosiery: panty hose and tights (other than graduated compres,0,0,20.9445369343773,-0.0011141743240948854,13.453338492405374,5.429345628954441,2.293368843244937e-09,0.2026431718061674,-0.0267903724439007
611530,"Hosiery: women's, full-length or knee-length (other than gra",0,0,20.23445151535489,-0.06445650690911203,12.66820551313684,5.429345628954441,0.0,0.2026431718061674,-0.07186839764756356
611594,"Hosiery and footwear: without applied soles, of wool or fine",0,0,19.82809392771006,0.0016686437933881582,12.362256044941962,5.429345628954441,0.0,0.2026431718061674,-0.0021441346241926488
611595,"Hosiery and footwear: without applied soles, of cotton, knit",0,0,22.875599467063466,0.02721967063400277,15.381491682209155,5.429345628954441,3.4991175915378134e-07,0.20099118942731278,0.016701988739672
611596,"Hosiery and footwear: without applied soles, of synthetic fi",0,0,22.5742300666278,0.021837480483703597,15.041626286980051,5.429345628954441,3.1753323628673876e-08,0.20099118942731278,0.028140386080593455
611599,"Hosiery and footwear: without applied soles, of textile mate",0,0,20.50368812059676,0.011731226314627086,13.01705744672935,5.429345628954441,3.377056687327374e-07,0.20099118942731278,0.02413888281683623
611610,"Gloves, mittens and mitts: knitted or crocheted, impregnated",0,0,22.190717939848113,0.033225591883570216,14.65179975737877,5.429345628954441,1.0903124645281156e-05,0.20099118942731278,0.05170871603323429
611691,"Gloves, mittens and mitts: of wool or fine animal hair, knit",0,0,18.93979129633697,-0.07160294803936418,11.33266993247884,5.429345628954441,0.0,0.2026431718061674,-0.0714248325471285
611692,"Gloves, mittens and mitts: of cotton, knitted or crocheted, ",0,0,20.450465319710275,0.0032252373151422375,12.92324064420729,5.429345628954441,2.4331409914103547e-08,0.20154185022026433,-0.021395380924670273
611693,"Gloves, mittens and mitts: of synthetic fibres, knitted or c",0,0,21.459036578698075,0.030586899251398236,13.944462615536867,5.429345628954441,3.99667966362951e-06,0.20154185022026433,0.009088666277464689
611699,"Gloves, mittens and mitts: of textile materials (other than ",0,0,19.273058303437654,0.04087697958050429,11.76275225156126,5.429345628954441,6.121105475508342e-09,0.20154185022026433,0.010297087218708109
611710,"Shawls, scarves, mufflers, mantillas, veils and the like: kn",0,0,21.614853368747468,-0.03081989108158395,14.086448915373186,5.429345628954441,8.10739922779736e-06,0.19162995594713655,-0.04961800265804041
611780,"Clothing accessories: knitted or crocheted, n.e.c. in headin",0,0,21.140373748756993,-0.003682874301798922,13.634159677220445,5.429345628954441,9.191202068275991e-08,0.1960352422907489,0.013295846095959267
611790,"Clothing: parts, knitted or crocheted",0,0,20.874833652204348,-0.04070854587603867,13.353462644085926,5.429345628954441,5.437756912700732e-07,0.2026431718061674,-0.02287923159814818
620111,"Coats: men's or boys', overcoats, raincoats, car-coats, cape",0,0,21.092777293303826,0.007660339889797418,13.583577682242268,5.429345628954441,0.00020823853756915772,0.20099118942731278,0.007113933593232911
620112,"Coats: men's or boys', overcoats, raincoats, car-coats, cape",0,0,20.790864291215133,-0.024017304525689953,13.273572173632733,5.429345628954441,1.865645490582329e-06,0.20099118942731278,-0.006998041906288943
620113,"Coats: men's or boys', overcoats, raincoats, car-coats, cape",0,0,21.833651917173043,0.0638714615693401,14.227708856896227,5.429345628954441,5.51544206209183e-07,0.1998898678414097,0.07645711546588199
620119,"Coats: men's or boys', overcoats, raincoats, car-coats, cape",0,0,19.83911100944766,0.03810431587442131,12.312216055369785,5.429345628954441,4.20962468947843e-06,0.20209251101321585,0.026517588413614908
620191,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets",0,0,20.077972511948147,-0.02382027455551894,12.559548696077425,5.429345628954441,8.085366482291401e-07,0.20209251101321585,-0.04439700361050271
620192,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets",0,0,21.78889064065427,0.014515613235354774,14.23587400162987,5.429345628954441,6.100659138305642e-07,0.20099118942731278,0.03256254589681372
620193,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets",0,0,23.460855853118712,0.045037437197097296,15.91550297651521,5.429345628954441,7.388497742832897e-07,0.20099118942731278,0.051902308343045246
620199,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets",0,0,19.938422128994148,0.003034332688374275,12.452162574537756,5.429345628954441,6.125515292609073e-07,0.20099118942731278,0.031165762749849953
620211,"Coats: women's or girls', overcoats, raincoats, car-coats, c",0,0,21.9383091343933,0.015215981689961633,14.432655076091871,5.429345628954441,0.0002156632499529444,0.20154185022026433,0.04663202716840845
620212,"Coats: women's or girls', overcoats, raincoats, car-coats, c",0,0,21.423183277204267,0.02422551440319265,13.906768189401244,5.429345628954441,9.181157716251403e-06,0.20209251101321585,0.004649809686177152
620213,"Coats: women's or girls', overcoats, raincoats, car-coats, c",0,0,22.76237376293185,0.049685686667406914,15.203264854878572,5.429345628954441,6.680269373026612e-05,0.19933920704845814,0.05206486298669494
620219,"Coats: women's or girls', overcoats, raincoats, car-coats, c",2,0,20.052058853527992,0.01636747880408629,12.5282736881478,5.429345628954441,0.0003240442722994644,0.20044052863436124,0.011843488205586514
620291,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets",0,0,19.731848899959108,-0.016397497607437583,12.2299067558519,5.429345628954441,1.9593791636074294e-07,0.20209251101321585,-0.030391199054253
620292,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets",0,0,21.635646836127876,0.020148885396710337,14.065831430201667,5.429345628954441,6.710722783571366e-08,0.20044052863436124,0.05266213144948021
620293,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets",2,0,23.414697473380713,0.045382655779907854,15.891516609391523,5.429345628954441,0.00024372138405998224,0.1998898678414097,0.061001741718765726
620299,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets",0,0,19.805413567366614,0.05069346585544654,12.212086388263566,5.429345628954441,2.6162217655689273e-05,0.20044052863436124,0.05857640074980769
620311,"Suits: men's or boys', of wool or fine animal hair (not knit",0,0,22.091211511939346,-0.050991826365926474,14.549777927927623,5.429345628954441,3.838612858691856e-06,0.20099118942731278,-0.0655261552926484
620312,"Suits: men's or boys', of synthetic fibres (not knitted or c",0,0,20.918917195988612,0.0008584415683816626,13.37886066351788,5.429345628954441,2.3156951279612405e-07,0.20154185022026433,-0.02374819146581929
620319,"Suits: men's or boys', of textile materials n.e.c. in item n",0,0,20.568465664241643,-0.028916104520871677,13.067673029889791,5.429345628954441,3.703700882473566e-07,0.20154185022026433,0.022753081378404663
620322,"Ensembles: men's or boys', of cotton (not knitted or crochet",0,0,19.936461854391844,0.034955899181962846,12.45600382495696,5.429345628954441,4.6050391327779587e-07,0.2026431718061674,0.021199567384835263
620323,"Ensembles: men's or boys', of synthetic fibres (not knitted ",0,0,20.05816832571587,0.01069946095382357,12.552372772575968,5.429345628954441,9.504045879344689e-07,0.20099118942731278,-0.017973146033149884
620329,"Ensembles: men's or boys', of textile materials n.e.c. in it",0,0,19.796380190316114,0.004618992610097128,12.279195339730688,5.429345628954441,2.4735645242635404e-05,0.20099118942731278,-0.008846273367899242
620331,"Jackets and blazers: men's or boys', of wool or fine animal ",0,0,21.89563752502937,-0.005638133306426152,14.394928013867741,5.429345628954441,8.614027093789204e-07,0.20154185022026433,-0.004781902757274869
620332,"Jackets and blazers: men's or boys', of cotton (not knitted ",0,0,21.652095298456054,-0.03039318266075902,14.141319975857861,5.429345628954441,1.7852970280085676e-07,0.20044052863436124,-0.020029514518061585
620333,"Jackets and blazers: men's or boys', of synthetic fibres (no",0,0,22.0967798763383,0.022838525497865136,14.618609541096097,5.429345628954441,1.3511920282254139e-07,0.19933920704845814,0.034131003217520106
620339,"Jackets and blazers: men's or boys', of textile materials n.",0,0,20.958037482221222,0.012702671787040876,13.443843346333558,5.429345628954441,4.319988242276954e-07,0.19933920704845814,0.01773893215633057
620341,"Trousers, bib and brace overalls, breeches and shorts: men's",0,0,21.38014674079948,-0.03249476276789365,13.849971622486763,5.429345628954441,6.46737495173601e-07,0.1998898678414097,-0.028973865963085335
620342,"Trousers, bib and brace overalls, breeches and shorts: men's",0,0,24.52140958421907,0.003399144211775451,17.014159833270934,5.429345628954441,6.966419420176637e-07,0.191079295154185,0.002184414917346656
620343,"Trousers, bib and brace overalls, breeches and shorts: men's",0,0,23.203065588663726,0.04568818911531913,15.669098026931431,5.429345628954441,1.1016853946203177e-06,0.19768722466960353,0.04040272754256807
620349,"Trousers, bib and brace overalls, breeches and shorts: men's",0,0,21.476968193416422,0.04188704279604938,14.010224877136494,5.429345628954441,5.089363151051757e-06,0.19933920704845814,0.04974698178633347
620411,"Suits: women's or girls', of wool or fine animal hair (not k",0,0,19.00700233945868,0.0049421564328281375,11.55851308479808,5.429345628954441,5.308010809292559e-06,0.1998898678414097,0.06177016826075504
620412,"Suits: women's or girls', of cotton (not knitted or crochete",0,0,19.263309615949918,0.0007774209912499996,11.709572550412263,5.429345628954441,0.0,0.2026431718061674,-0.01959573083785053
620413,"Suits: women's or girls', of synthetic fibres (not knitted o",0,0,19.788625965303364,0.004299132260794369,12.313917280339254,5.429345628954441,1.1510030635934633e-08,0.20209251101321585,-0.04075305817771987
620419,"Suits: women's or girls', of textile materials n.e.c. in ite",0,0,19.8403895067609,0.04631298959206165,12.25887862561646,5.429345628954441,4.633898021084297e-06,0.20099118942731278,0.06437503802511663
620421,"Ensembles: women's or girls', of wool or fine animal hair (n",0,0,17.738090690365006,-0.03196349703822815,10.276446318658017,5.429345628954441,1.1283996170930742e-06,0.20209251101321585,-0.1165905358376723
620422,"Ensembles: women's or girls', of cotton (not knitted or croc",0,0,19.690139145122124,0.06980401366231637,12.186694618955727,5.429345628954441,6.266819439194013e-05,0.20154185022026433,0.022860501946006598
620423,"Ensembles: women's or girls', of synthetic fibres (not knitt",0,0,19.907799289414385,0.018967581943688083,12.398425583993008,5.429345628954441,8.175659205203028e-08,0.20154185022026433,0.02165138877349081
620429,"Ensembles: women's or girls', of textile materials n.e.c. in",0,0,19.797900805086698,-0.08885712612651298,12.229675895975324,5.429345628954441,2.3353499810618733e-05,0.20044052863436124,-0.07219759638856482
620431,"Jackets and blazers: women's or girls', of wool or fine anim",0,0,20.832079945651095,-0.026878887306553134,13.326361459368734,5.429345628954441,0.0,0.2026431718061674,-0.016907952633056306
620432,"Jackets and blazers: women's or girls', of cotton (not knitt",0,0,21.888310264550377,-0.008338093352574405,14.369192452285912,5.429345628954441,7.13764134097473e-07,0.1998898678414097,-0.016735480521490403
620433,"Jackets and blazers: women's or girls', of synthetic fibres ",0,0,22.378666521500527,0.002740990384247133,14.871429381612252,5.429345628954441,3.1075932525266765e-07,0.1987885462555066,-0.004322938012853307
620439,"Jackets and blazers: women's or girls', of textile materials",0,0,21.280691641172517,-0.0032132207999599482,13.76906705448658,5.429345628954441,1.2964839153844797e-06,0.1998898678414097,-0.009060975923271078
620441,"Dresses: women's or girls', of wool or fine animal hair (not",2,2,20.046692896660392,-0.009156990424530276,12.516270202523682,5.429345628954441,0.0004095220849788541,0.20099118942731278,-0.0038712551687831507
620442,"Dresses: women's or girls', of cotton (not knitted or croche",2,0,22.497420404635523,0.010875959668030233,14.959767537931661,5.429345628954441,0.00028573354567602404,0.18887665198237885,0.01843477010060045
620443,"Dresses: women's or girls', of synthetic fibres (not knitted",0,0,23.24413663792033,0.05931106490381033,15.734639807082523,5.429345628954441,4.6483357289526507e-07,0.18337004405286345,0.03552618558002903
620444,"Dresses: women's or girls', of artificial fibres (not knitte",0,0,22.20188079073658,0.1419122772218091,14.648202899312196,5.429345628954441,3.960902698461421e-07,0.197136563876652,0.13630399751526745
620449,"Dresses: women's or girls', of textile materials n.e.c. in i",0,0,22.01050585978816,0.0005129130934878878,14.491841765018691,5.429345628954441,0.00010448778939196097,0.1855726872246696,0.015905126251540794
620451,"Skirts and divided skirts: women's or girls', of wool or fin",0,0,19.74106323234028,0.03677079334461375,12.235854763076322,5.429345628954441,2.7049051930181474e-07,0.20099118942731278,0.006369644752239572
620452,"Skirts and divided skirts: women's or girls', of cotton (not",0,0,21.765047320627637,0.010792280515792618,14.291613526042632,5.429345628954441,1.1063917910797705e-06,0.1987885462555066,-0.00726295983877266
620453,"Skirts and divided skirts: women's or girls', of synthetic f",0,0,21.865742800631292,0.02909000451686672,14.332034507503456,5.429345628954441,5.418055995128756e-07,0.1949339207048458,0.03370598658032307
620459,"Skirts and divided skirts: women's or girls', of textile mat",0,0,21.01452156894605,-0.004072689850499911,13.467161052127196,5.429345628954441,6.115076684045628e-05,0.19933920704845814,0.04100843893237262
620461,"Trousers, bib and brace overalls, breeches and shorts: women",0,0,20.389496943638534,-0.011112275827542484,12.875358533345091,5.429345628954441,2.7354700282501733e-08,0.20099118942731278,0.007271326265628774
620462,"Trousers, bib and brace overalls, breeches and shorts: women",0,0,24.3433200794257,-0.014980539147522065,16.82302983160165,5.429345628954441,4.3743427357221073e-07,0.1866740088105727,-0.017926515927727444
620463,"Trousers, bib and brace overalls, breeches and shorts: women",0,0,23.003170637419753,0.03759130601090399,15.466450696494123,5.429345628954441,2.1187601758868813e-07,0.19383259911894274,0.05692627122245808
620469,"Trousers, bib and brace overalls, breeches and shorts: women",0,0,22.486892322066797,0.04855437984532951,15.003599118465978,5.429345628954441,6.057603666443471e-05,0.197136563876652,0.07141910314125154
620520,"Shirts: men's or boys', of cotton (not knitted or crocheted)",0,0,23.794798277471575,-0.021706398880313893,16.29593775032399,5.429345628954441,4.6336305596658945e-06,0.19548458149779735,-0.025509931801557886
620530,"Shirts: men's or boys', of man-made fibres (not knitted or c",0,0,21.96194148756867,0.013944237418923033,14.427802779589479,5.429345628954441,6.171064177357101e-06,0.20099118942731278,0.013804126614893037
620590,"Shirts: men's or boys', of textile materials n.e.c. in headi",0,0,21.37884712699558,0.00228012045953907,13.87474440558708,5.429345628954441,9.23449693931132e-06,0.1998898678414097,0.02087425652434303
620610,"Blouses, shirts and shirt-blouses: women's or girls', of sil",0,0,21.16471063405536,-0.04377516267599524,13.617721465827326,5.429345628954441,3.7829252575988305e-06,0.20209251101321585,-0.04549675251391032
620620,"Blouses, shirts and shirt-blouses: women's or girls', of woo",0,0,18.697321731739265,0.044792869465265506,11.122509745384352,5.429345628954441,2.1173326561706789e-07,0.20209251101321585,0.033545417519230736
620630,"Blouses, shirts and shirt-blouses: women's or girls', of cot",0,0,22.979782368574444,-0.04240598164311987,15.462828361083368,5.429345628954441,2.9675289005863376e-06,0.19823788546255505,-0.04919084025034263
620640,"Blouses, shirts and shirt-blouses: women's or girls', of man",0,0,23.343775792035622,0.04760357218587241,15.888261728291294,5.429345628954441,1.0548383116296627e-05,0.19438325991189428,0.04979492576941021
620690,"Blouses, shirts and shirt-blouses: women's or girls', of tex",0,0,21.410599603366155,0.06428554770931527,13.927246939673296,5.429345628954441,6.663789551256199e-05,0.19933920704845814,0.04438979624898666
620711,"Underpants and briefs: men's or boys', of cotton (not knitte",0,0,20.7812923786775,-0.04902085383016214,13.254366342541864,5.429345628954441,4.9778138451173524e-08,0.20154185022026433,-0.05737672673296142
620719,"Underpants and briefs: men's or boys', of textile materials ",0,0,19.387266476361535,0.0002449678288043433,11.855054679090916,5.429345628954441,1.196281118862072e-05,0.20209251101321585,0.020570946548291353
620721,"Nightshirts and pyjamas: men's or boys', of cotton (not knit",0,0,19.93077821131974,-0.008476897556211116,12.42736928179122,5.429345628954441,1.8580388919746094e-07,0.2026431718061674,-0.035652505776321106
620722,"Nightshirts and pyjamas: men's or boys', of man-made fibres ",0,0,18.61106496909669,0.02528343427268165,11.069469583724814,5.429345628954441,0.0,0.2026431718061674,0.04014720399133249
620729,"Nightshirts and pyjamas: men's or boys', of textile material",0,0,18.02309085992407,0.0242900121192402,10.499893043492223,5.429345628954441,0.0,0.2026431718061674,-0.009238379325150576
620791,"Singlets and other vests, bathrobes, dressing gowns and simi",0,0,20.073549154192964,0.015622973826635245,12.565549747947486,5.429345628954441,4.5228999064880156e-05,0.2026431718061674,-0.004538714956568197
620799,"Singlets and other vests, bathrobes, dressing gowns and simi",0,0,19.440618030554127,0.012194838779829298,11.92726943379061,5.429345628954441,1.1230891620205134e-06,0.20154185022026433,0.02482742492668764
620811,"Slips and petticoats: women's or girls', of man-made fibres ",2,2,18.384053912199736,0.01804305768292469,10.875199816275197,5.429345628954441,0.0005583379275241011,0.20209251101321585,0.0022547467761038433
620819,"Slips and petticoats: women's or girls', of textile material",0,0,19.378896135438673,0.07104392813475846,11.76853560670286,5.429345628954441,3.9737779974391134e-08,0.20209251101321585,-0.10728398091546287
620821,"Nightdresses and pyjamas: women's or girls', of cotton (not ",0,0,20.70370833216443,0.009947810903743193,13.176015593194002,5.429345628954441,1.417079715352663e-06,0.20154185022026433,-0.026869106158750773
620822,"Nightdresses and pyjamas: women's or girls', of man-made fib",0,0,20.355055913750554,0.0850048101991141,12.832196310919812,5.429345628954441,4.995931138262359e-05,0.20044052863436124,0.05874974593344857
620829,"Nightdresses and pyjamas: women's or girls', of textile mate",0,0,19.365097306697546,-0.013112104624258658,11.82622383033689,5.429345628954441,2.393139366116197e-07,0.20154185022026433,-0.006548416015441839
620891,"Singlets and other vests, briefs, panties, negligees, bathro",0,0,20.638436870399183,-0.003689750233550504,13.108995670684912,5.429345628954441,5.160155115088385e-09,0.20209251101321585,-0.019701300956028553
620892,"Singlets and other vests, briefs, panties, negligees, bathro",0,0,20.523733545079484,0.006617618555056826,13.050806372207312,5.429345628954441,1.939603993673609e-08,0.2026431718061674,0.03360802546394693
620899,"Singlets and other vests, briefs, panties, negligees, bathro",0,0,19.671828426993464,0.01692981789671888,12.151058184061137,5.429345628954441,6.732924469846079e-05,0.19933920704845814,0.006190223172618811
620920,"Garments and clothing accessories: babies', of cotton (not k",0,0,21.913908359144244,-0.014207464083002108,14.400079222700862,5.429345628954441,4.9947870528647995e-06,0.19823788546255505,-0.0370513251788313
620930,"Garments and clothing accessories: babies', of synthetic fib",0,0,20.79659443926027,0.02710844645541699,13.303792658650691,5.429345628954441,2.641667326700864e-07,0.20209251101321585,0.013874092881680341
620990,"Garments and clothing accessories: babies', of textile mater",0,0,20.215996272682766,0.010297574607917803,12.758783667120067,5.429345628954441,8.089360555256556e-06,0.1987885462555066,0.06156789760630717
621010,Garments: of felt or non-wovens (not knitted or crocheted),0,0,22.172750719959513,0.02629676114543933,14.673934977607612,5.429345628954441,2.549191187084239e-06,0.2026431718061674,0.019901072137906577
621020,"Garments: overcoats, raincoats, car-coats, capes, cloaks and",0,0,20.281836644919533,0.03677438301773617,12.783258890983479,5.429345628954441,4.0738534086006044e-06,0.20154185022026433,0.0185292729430732
621030,"Garments: overcoats, raincoats, car-coats, capes, cloaks and",0,0,20.113053147851954,0.01086106694721456,12.578115403775945,5.429345628954441,0.00016129968205182875,0.2026431718061674,-0.012919614836338623
621040,"Garments: men's or boys', n.e.c. in item no. 6210.2, of the ",0,0,22.65948529334317,-0.00467747674401181,15.139683911644685,5.429345628954441,1.5856971587855083e-05,0.1960352422907489,-0.002559835021192793
621050,"Garments: women's or girls', n.e.c. in item no. 6210.3, of t",0,0,22.553266236296597,0.045381169047625236,15.05731067612739,5.429345628954441,3.5067985571836784e-05,0.19658590308370044,0.00828380029210082
621111,"Swimwear: men's or boys', (not knitted or crocheted)",0,0,20.790880392719185,0.05480563790165427,13.236983801425481,5.429345628954441,3.742083506775041e-08,0.2026431718061674,0.07456482150116645
621112,"Swimwear: women's or girls', (not knitted or crocheted)",0,0,19.9350214814274,0.042459728812377806,12.3541028031368,5.429345628954441,3.3508817686518844e-08,0.20154185022026433,0.04935581120323357
621120,Ski suits: (not knitted or crocheted),0,0,19.35711238787051,-0.008803106613693767,11.832436084423227,5.429345628954441,3.024724296658495e-08,0.20209251101321585,-0.008635263400447856
621132,"Track suits and other garments n.e.c.: men's or boys', of co",0,0,21.451803054934388,-0.008322814738055018,13.952094262098061,5.429345628954441,0.00013960858100902287,0.197136563876652,0.002098388901194282
621133,"Track suits and other garments n.e.c.: men's or boys', of ma",0,0,22.193791792448444,0.004492228380196139,14.685701096657663,5.429345628954441,4.936711446369911e-07,0.19823788546255505,-0.0006519263303129844
621139,"Track suits and other garments n.e.c.: men's or boys', of te",0,0,20.352167051630747,0.004473609877332918,12.82647266316566,5.429345628954441,2.439421458503969e-06,0.20154185022026433,0.023506329595237786
621142,"Track suits and other garments n.e.c.: women's or girls', of",0,0,21.65608070129625,0.017433230765728336,14.157550613472573,5.429345628954441,1.8130012557481106e-07,0.19933920704845814,0.013323138914425683
621143,"Track suits and other garments n.e.c.: women's or girls', of",0,0,22.66328297595716,0.04793262818288879,15.206182878677264,5.429345628954441,3.1566434353735298e-06,0.1949339207048458,0.06442840875571021
621149,"Track suits and other garments n.e.c.: women's or girls', of",0,0,21.188451875888816,0.013939635557676189,13.684750412174843,5.429345628954441,1.574370272057639e-05,0.1921806167400881,0.014611028451866
621210,Brassieres: whether or not knitted or crocheted,0,0,23.613357781633567,0.010810433261241759,16.115754054675495,5.429345628954441,4.042118562118707e-06,0.19823788546255505,0.014217370641046435
621220,Girdles and panty-girdles: whether or not knitted or crochet,0,0,20.342730502925072,-0.03333922133614031,12.807515484812296,5.429345628954441,0.0,0.2026431718061674,-0.0338693381328873
621230,Corselettes: whether or not knitted or crocheted,0,0,19.500818342400642,-0.03824281170919125,11.993468813093417,5.429345628954441,3.9830181404171397e-07,0.2026431718061674,-0.023222511228216957
621290,"Braces, suspenders, garters and similar articles: whether or",0,0,20.93612360197003,-0.009198793013795503,13.444998364651543,5.429345628954441,1.1754337963670912e-05,0.1998898678414097,0.0017840097673583269
621320,Handkerchiefs: of cotton (not knitted or crocheted),0,0,19.690493462435576,-0.046297079944253916,12.172486378954968,5.429345628954441,7.3288542503133235e-06,0.2026431718061674,-0.06158461342958593
621390,Handkerchiefs: of textile materials other than cotton (not k,0,0,18.82919933075254,0.041933034836782346,11.325365905168972,5.429345628954441,0.00011458595577651222,0.2026431718061674,0.029062619775518245
621410,"Shawls, scarves, mufflers, mantillas, veils and the like: of",0,0,20.876096129570882,0.008264129668965614,13.35193164419217,5.429345628954441,4.4557739803658727e-08,0.1998898678414097,-0.013273264577135412
621420,"Shawls, scarves, mufflers, mantillas, veils and the like: of",0,0,21.17158380291531,0.009916602604355451,13.65618154903407,5.429345628954441,1.2602860663043477e-08,0.1998898678414097,0.03599060010580485
621430,"Shawls, scarves, mufflers, mantillas, veils and the like: of",0,0,21.663403521287922,0.0163214872493459,14.151455060409777,5.429345628954441,2.2413561647831908e-05,0.19823788546255505,-0.027990974958450165
621440,"Shawls, scarves, mufflers, mantillas, veils and the like: of",0,0,20.386190908659056,-0.12947161392164402,12.88029870380506,5.429345628954441,3.904121445318327e-08,0.20099118942731278,-0.12694514786254427
621490,"Shawls, scarves, mufflers, mantillas, veils and the like: of",0,0,20.859371569898585,-0.060633023946552955,13.4104309353938,5.429345628954441,2.061466584845038e-06,0.197136563876652,-0.08936578662518306
621510,"Ties, bow ties and cravats: of silk or silk waste (not knitt",0,0,20.77990940120778,-0.06282544586782546,13.230150443777825,5.429345628954441,2.326579781403625e-06,0.20209251101321585,-0.09149472889049064
